 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 41 648 1 0 ZTF_r 545420090015 0 2.3571 271.889 9.73836 26.0093 7.7572e-06 0.030844 0.103093 1.22169e-05 867 30. 0.069847 0.0506 19.7078 26.0093 1 2458299.9200926 648120200 30.0991962807065 44.5261957415321 0.751958908795512 1.03102199386273 177.476888498202 76.3916314702866 2.33889762680157 1.08401825541735 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 42 648 1 0 ZTF_g 545465200015 0 2.0231 104.09 10.4577 26.0992 1.49712e-05 0.0375723 -0.00401823 2.98578e-05 721 30. 0.059594 0.040015 19.8031 26.0992 1 2458299.9652083 648120100 -35.3855776982802 49.0596045704114 -0.802337420544508 0.946969705798453 -35.0927223280736 85.991088423085 -0.410845757157847 1.08908738801694 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 43 648 1 0 ZTF_g 548443050015 0 1.9754 110.001 8.71652 26.1208 1.12307e-05 0.03491 -0.0127284 2.02668e-05 789 30. 0.05716 0.038395 20.0362 26.1208 1 2458302.9430556 648120100 -24.12163312072 36.6719849089917 -0.731689952887546 0.997049729204978 34.5345925952817 64.9286051921751 0.535467918345881 1.09366759127599 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 44 648 1 0 ZTF_r 551432910015 0 2.3385 274.633 6.71192 26.0364 4.6452e-06 0.0239365 0.0939472 7.26726e-06 864 30. 0.06629 0.041999 20.0315 26.0364 1 2458305.9329167 648120200 18.4233862231905 31.6135512183878 0.648262610743527 1.18734701860105 22.3848763698159 53.2806036189923 0.42296142065563 1.07286810097605 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 45 648 1 0 ZTF_g 551457340015 0 2.3527 102.486 6.59246 26.1266 1.06885e-05 0.0353477 -0.0676565 1.79106e-05 826 30. 0.058415 0.040922 20.1278 26.1266 1 2458305.9573495 648120100 51.0232023806846 32.8328178857887 1.72867899981602 1.04321483507948 29.9111298342539 57.0479678921821 0.527846724909344 1.0627060040075 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 46 648 1 0 ZTF_r 556443390015 8 11.3523 255.991 4.61716 25.9174 3.00376e-05 0.0465744 0.12253 4.71613e-05 501 30. 0.087972 0.068952 20.1779 25.9174 1 2458310.9433912 648120200 -2.78509631841888 29.3351731322314 -0.105610321470377 0.984359281177112 22.4237792926562 43.3716736544764 0.520496509223652 1.16657070628695 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 47 648 1 0 ZTF_r 559424300015 0 1.8042 257.169 4.88008 25.9565 4.1533e-06 0.0226384 0.09001 6.51168e-06 865 30. 0.065752 0.042295 20.5104 25.9565 1 2458313.9243056 648120200 -18.417359880973 19.0225100835484 -1.07699665028543 0.919456335558708 -0.161614037870606 36.8846816846008 -0.00441111351062684 1.04689265042759 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 48 648 1 0 ZTF_g 559453720015 0 1.8086 98.3417 3.86538 26.0292 5.5685e-06 0.0263563 -0.0431051 8.74742e-06 865 30. 0.061571 0.041097 20.7896 26.0292 1 2458313.9537269 648120100 -3.30158096485514 17.4354760611177 -0.210641017102279 0.953017153229191 1.81525654494322 32.2928885074707 0.0565908621581267 1.06475543934903 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 49 1645 9 2 ZTF_g 560484123415 0 1.9829 131.78 6.03591 26.0942 9.0904e-06 0.0304027 -0.0267204 1.48499e-05 682 30. 0.055426 0.04333 20.4564 26.0942 2 2458314.9841204 1645120134 32.2699101612093 27.1900859596306 1.32020683497258 1.06985355641331 75.0644838458828 48.6496536973851 1.5533522177461 1.07281709724955 0.329662726319838 19.1070000648499 0.0260000005364418 0.921999990940094 0.0640000030398369 2458314.984120 2458766.864329 0
 50 1645 9 2 ZTF_g 560484573415 0 1.6296 131.791 6.21433 26.1003 8.5976e-06 0.0296863 -0.0401857 1.39522e-05 682 30. 0.055483 0.044637 20.5219 26.1003 2 2458314.9845718 1645120134 -7.93730100648453 28.396759644788 -0.310927307424491 0.936349435197897 -68.0592304290787 53.1327655332793 -1.28955480811336 1.06395436372076 0.329662726319838 19.1070000648499 0.0260000005364418 0.921999990940094 0.0640000030398369 2458314.984120 2458766.864329 0
 51 648 1 0 ZTF_g 562434000015 33554432 9.9402 49.8857 4.08226 25.1655 8.80616e-05 0.0867988 0.0171721 0.000180842 663 30. 0.067679 0.057416 19.6822 25.1655 1 2458316.9340046 648120100 -1.13947784644983 21.3764673219673 -0.0592959118446128 0.996119377154539 -9.63985414915136 32.6566254335961 -0.297176422628471 1.13041074546551 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 52 648 1 0 ZTF_r 562453320015 33554432 2.3552 315.394 4.4129 26.361 8.20775e-05 0.100294 0.082793 0.000127132 862 30. 0.057504 0.049945 20.8277 26.361 1 2458316.9533218 648120200 -103.254392052724 19.4561060340194 -5.9034706796492 1.03192588527475 -96.809219285819 35.9372431217945 -2.71198418357562 1.06094028947095 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 53 648 1 0 ZTF_g 565421790015 0 2.1619 113.005 3.89099 26.1564 5.478e-06 0.0260062 -0.036263 8.68886e-06 870 30. 0.059101 0.039319 20.8153 26.1564 1 2458319.921794 648120100 2.3079342173644 20.2456404240778 0.126808016043958 0.973850337206021 33.1588348240921 35.7780429951595 0.933034864118736 1.0735602333524 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 54 648 1 0 ZTF_r 565449840015 0 2.125 299.315 4.64056 26.1033 4.2114e-06 0.0227343 0.0829209 6.63048e-06 866 30. 0.054507 0.038431 20.6135 26.1033 1 2458319.9498495 648120200 -11.8868321930096 20.2806895396916 -0.65198591856103 0.912272810427994 -33.9953238477854 38.5938847584697 -0.886779978849041 1.04026077154019 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 55 648 1 0 ZTF_r 568409470015 0 1.7138 298.078 5.09031 26.0958 3.1732e-06 0.0197792 0.086116 4.99805e-06 867 30. 0.065879 0.047519 20.6006 26.0958 1 2458322.9094792 648120200 -13.069258379348 18.3021291996377 -0.794335785494062 1.06791656641454 -56.9539785869876 35.9160867504891 -1.5964313514426 1.04009133402607 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 56 648 1 0 ZTF_g 568443220015 0 1.8496 110.955 4.05274 26.184 5.4986e-06 0.0262318 -0.0349336 8.69368e-06 870 30. 0.056015 0.041114 20.8616 26.184 1 2458322.9432292 648120100 -29.3640933112885 19.328800225954 -1.68992137494665 0.967394938563585 7.75334195766412 34.9340357804346 0.223437143389211 1.07593854794089 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 57 648 1 0 ZTF_g 571443400015 0 3.7417 106.273 10.036 26.1335 2.04737e-05 0.038255 -0.00618557 4.50797e-05 592 30. 0.069427 0.052541 19.4178 26.1335 1 2458325.9434028 648120100 -48.2130827878336 60.9622358040347 -0.879749069522779 1.09628191146701 56.2647555755628 86.1914311981799 0.65718484023442 1.17455402941698 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 58 1645 9 2 ZTF_r 572391133415 0 1.9114 229.309 14.8411 26.1839 8.9731e-06 0.0305514 0.109311 1.40705e-05 693 30. 0.052738 0.038809 19.4451 26.1839 2 2458326.8911343 1645120234 47.0351847007405 61.4458165357983 0.851501338657588 0.935608558646802 -4.74445416534863 122.139395366016 -0.0391062058462833 1.02913497151021 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 59 1645 9 2 ZTF_r 572391593415 0 1.8292 235.22 13.4717 26.2067 8.3011e-06 0.0293252 0.114591 1.30712e-05 691 30. 0.051408 0.040692 19.6189 26.2067 2 2458326.8915972 1645120234 -1.75709556051205 56.6844431746562 -0.0344815117251168 0.974709847241284 -88.6200440160728 114.913336604839 -0.776384253971007 1.0290295938097 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 60 1645 9 2 ZTF_r 573407463415 0 1.8814 242.207 16.0361 26.2421 8.1013e-06 0.0290363 0.107183 1.26762e-05 692 30. 0.051493 0.043376 19.4632 26.2421 2 2458327.9074653 1645120234 -29.6687904870049 65.7990781518068 -0.501573789432052 0.99759816293793 -73.4369742908601 133.211323109067 -0.554994686730701 1.03267644462638 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 61 1645 9 2 ZTF_r 573407913415 0 1.6841 238.907 15.9369 26.1981 8.252e-06 0.0292641 0.107721 1.29128e-05 693 30. 0.055254 0.0419 19.5321 26.1981 2 2458327.9079167 1645120234 -143.678139866258 67.2207509789585 -2.37761831674634 0.898099474596395 -170.037962245503 139.779151108701 -1.22466888907648 1.0327022245451 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 62 648 1 0 ZTF_r 574431460015 0 1.6623 221.614 15.1696 25.7982 8.1613e-06 0.0315857 0.0878697 1.27655e-05 863 30. 0.061204 0.039148 19.1987 25.7982 1 2458328.9314699 648120200 14.7317602612262 51.8708798775697 0.315926334653811 1.07538666038412 13.3746204660068 106.360536061664 0.126594880045984 1.04066570357903 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 63 648 1 0 ZTF_r 577408710015 0 1.6431 284.771 10.8673 26.054 6.0433e-06 0.0271415 0.0948042 9.477e-06 867 30. 0.0751 0.039805 19.8347 26.054 1 2458331.9087153 648120200 -47.8875065030604 38.3565027968979 -1.38879460936284 0.94122524134091 -31.675990804944 77.829083289076 -0.409735398103635 1.0420572610424 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 64 648 1 0 ZTF_g 580324020015 0 3.2747 97.9738 6.94671 26.0381 1.43006e-05 0.038573 -0.00614095 2.68773e-05 754 30. 0.071303 0.055757 19.9389 26.0381 1 2458334.8240278 648120100 -104.398214511173 43.6114924088957 -2.66285135171825 0.98561750176116 -135.731280239931 68.327079029903 -1.9998723809316 1.13536306129022 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 65 1645 9 2 ZTF_r 580384983415 0 1.9518 256.527 8.08441 26.2862 5.0348e-06 0.0229998 0.110166 7.9811e-06 701 30. 0.054989 0.044903 20.2365 26.2862 2 2458334.8849884 1645120234 -35.7999687421554 36.8884075300375 -1.07956188106437 0.850385433744455 -22.5986927276821 71.7288560840088 -0.317179130763928 1.0391703662502 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 66 1645 9 2 ZTF_r 580385453415 0 1.8354 255.28 8.11878 26.2848 4.025e-06 0.0204646 0.104216 6.35989e-06 698 30. 0.058806 0.045647 20.2758 26.2848 2 2458334.8854514 1645120234 32.7158769776102 31.8654276187345 1.14207234847358 0.944917996501543 18.6743617699228 63.895894159149 0.294230715733383 1.03604641735678 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 67 648 1 0 ZTF_r 580457870015 0 1.6527 294.17 6.88005 26.0935 3.9239e-06 0.0218411 0.0868986 6.14584e-06 865 30. 0.067273 0.042604 20.3352 26.0935 1 2458334.9578704 648120200 -64.6134351235419 25.7596126913647 -2.79021907105593 0.895118099780631 -44.7012503383975 51.5510871199654 -0.872965408597172 1.04145493279094 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 68 1645 9 2 ZTF_r 581407003415 0 2.0559 262.961 6.4856 26.3135 3.9295e-06 0.0202549 0.109933 6.17607e-06 696 30. 0.052009 0.040284 20.4659 26.3135 2 2458335.9070023 1645120234 -14.3013743697613 29.8716247459626 -0.532566361432742 0.972014925110831 43.3711750866243 56.6635782107732 0.770570511515769 1.0421736518807 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 69 1645 9 2 ZTF_r 581407463415 0 1.978 262.486 6.46813 26.3112 3.6758e-06 0.0195943 0.108555 5.77472e-06 696 30. 0.049544 0.039208 20.5026 26.3112 2 2458335.9074653 1645120234 1.44199510183929 28.9805097416884 0.0553493552433697 0.876554383962799 -35.9518863326045 55.8144058402568 -0.648471014080701 1.0414431526351 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 70 1645 9 2 ZTF_r 582422623415 0 2.0352 267.237 5.62362 26.3285 3.8033e-06 0.0198901 0.111537 5.96916e-06 695 30. 0.051956 0.039678 20.6474 26.3285 2 2458336.9226273 1645120234 38.4365265879025 25.7301871877637 1.66171289502831 1.02170886868005 35.679270744107 47.0386543617821 0.763618202364139 1.05094506801041 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 71 1645 9 2 ZTF_r 582423073415 0 1.996 267.039 5.59676 26.3249 3.8769e-06 0.0201262 0.114385 6.09248e-06 697 30. 0.051816 0.041006 20.6585 26.3249 2 2458336.9230787 1645120234 -21.431753258777 24.599171294391 -0.96915228726008 0.992454874785904 -14.1196643869049 45.5576430323151 -0.31201704462282 1.05012793982596 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 72 648 1 0 ZTF_r 583348800015 0 1.9882 288.632 4.57177 26.0838 3.5905e-06 0.0210316 0.087458 5.63363e-06 867 30. 0.064995 0.044577 20.5618 26.0838 1 2458337.8488079 648120200 -7.89646845823017 19.8315727663716 -0.442925361442231 0.903618177209729 7.63319475001538 37.350152800395 0.205744934884192 1.04332543106577 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 73 648 1 0 ZTF_g 583383480015 0 3.0927 107.808 3.78019 26.1373 1.19966e-05 0.0358041 0.000589567 1.8957e-05 736 30. 0.066974 0.05146 20.7879 26.1373 1 2458337.8834838 648120100 -9.00203375264138 20.2493909381956 -0.494519558726257 0.987639152148458 -7.42068511229015 33.5017595134779 -0.22299317892436 1.11491194983218 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 74 1645 9 2 ZTF_g 583403833415 0 9.1409 152.433 4.37489 26.2351 8.7601e-06 0.0300803 -0.0163459 1.42807e-05 685 30. 0.059408 0.059403 20.6617 26.2351 2 2458337.903831 1645120134 -28.4893943119515 26.8129377514526 -1.18193506525397 1.01314371835935 -128.211424787672 40.1715661136778 -3.21309196024352 1.13948581596401 0.329662726319838 19.1070000648499 0.0260000005364418 0.921999990940094 0.0640000030398369 2458314.984120 2458766.864329 0
 75 648 1 0 ZTF_i 583468150015 8 4.6952 154.494 4.22497 25.4217 1.57201e-05 0.0471374 0.190184 8.62908e-05 492 30. 0.087373 0.072786 19.8625 25.4217 2 2458337.9681597 648120300 -9.8428145269698 23.2427986409154 -0.471070255639605 0.925513466190404 35.1649834055174 37.1807503037793 0.952154577374657 1.1329680657222 0.396866537054161 19.5330001449585 0.0329999998211861 0.540000021457672 -0.0489999987185001 2458342.885706 2458717.872847 0
 76 648 1 0 ZTF_g 584403210015 0 2.1268 105.792 3.71728 26.1147 6.7699e-06 0.0289059 -0.0155879 1.07257e-05 863 30. 0.062424 0.046294 20.7698 26.1147 3 2458338.9032176 648120100 33.1171906981322 19.0317670533229 1.93566045042184 0.978615668316394 46.1218578739838 31.1734862638752 1.48948663769408 1.10983058775901 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 77 1645 9 2 ZTF_g 584415593415 0 2.9049 149.486 4.03902 26.2304 8.6419e-06 0.0300902 -0.024075 1.39583e-05 708 30. 0.06187 0.047603 20.8171 26.2304 2 2458338.9155903 1645120134 -18.6497378323411 21.338259734947 -0.972228918991062 1.17720728167675 -29.061067531551 33.814527984395 -0.865213777548616 1.11545727364976 0.329662726319838 19.1070000648499 0.0260000005364418 0.921999990940094 0.0640000030398369 2458314.984120 2458766.864329 0
 78 648 1 0 ZTF_r 584465710015 0 1.7978 293.293 4.55221 26.0783 3.2889e-06 0.0201597 0.0958081 5.1878e-06 870 30. 0.060406 0.038196 20.6774 26.0783 3 2458338.9657176 648120200 -37.418111088948 17.1951216740179 -2.42064670130946 1.02497007222404 -40.3248184706547 32.4996269590076 -1.24913459758613 1.05526054124031 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 79 648 1 0 ZTF_g 586365750015 33554432 10.7481 45.2041 3.81968 25.0899 1.89611e-05 0.0415416 0.00486853 3.78281e-05 693 30. 0.068992 0.058448 19.7371 25.0899 1 2458340.8657523 648120100 -21.4852304401704 18.5520780988692 -1.28825623563523 1.02733879525234 -59.3925044560774 29.2221103585681 -2.0461395722982 1.12387542062628 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 80 648 1 0 ZTF_g 586367190015 33554432 2.2142 45.8209 3.81077 25.1038 1.42906e-05 0.0380023 0.00240447 2.70711e-05 747 30. 0.064029 0.047808 19.9708 25.1038 3 2458340.8671991 648120100 14.7678282715948 16.8419816385938 0.97538987937324 0.970484630318936 5.74033943635286 28.4984568667232 0.202782942941537 1.09667434208329 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 81 648 1 0 ZTF_i 588385700015 0 10.8405 144.439 5.12413 25.3378 4.9031e-06 0.0309633 0.198088 2.69082e-05 669 30. 0.080221 0.063547 19.4313 25.3378 2 2458342.885706 648120300 45.5387598428759 30.2230141131996 1.67609344049665 1.04917858744735 45.9773358680763 45.0071061594889 1.02843750287844 1.13844304575065 0.396866537054161 19.5330001449585 0.0329999998211861 0.540000021457672 -0.0489999987185001 2458342.885706 2458717.872847 0
 82 648 1 0 ZTF_g 588412170015 0 11.2045 102.343 3.65469 26.0477 8.9954e-06 0.0333601 -0.017555 1.42874e-05 861 30. 0.075991 0.056574 20.5627 26.0477 3 2458342.9121759 648120100 -22.4977111104752 23.8975937565342 -1.04722249540839 0.940347428587835 -59.1437589347035 36.0478436405365 -1.65175193688987 1.14660887114641 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 83 648 1 0 ZTF_r 588465030015 0 2.0819 276.247 4.54418 26.0311 2.9805e-06 0.019178 0.0864314 4.66104e-06 867 30. 0.057574 0.041059 20.5017 26.0311 3 2458342.9650347 648120200 14.4152012003464 21.2264489529923 0.755436846801756 0.987456476436985 38.9490520233902 38.9715939756095 1.00615274176977 1.04465528892817 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 84 648 1 0 ZTF_r 589357930015 0 1.7295 280.515 4.63248 26.0542 4.9802e-06 0.024705 0.0848769 7.77041e-06 867 30. 0.0638 0.046339 20.6528 26.0542 3 2458343.8579398 648120200 -29.9572903661131 17.085386955031 -1.95043962170003 0.967592581909129 -33.1585087812434 34.0187307039906 -0.981278035801052 1.03753020363766 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 85 648 1 0 ZTF_r 589369960015 0 1.7702 280.731 4.587 26.0472 4.397e-06 0.0231855 0.0972793 6.86609e-06 865 30. 0.059999 0.041427 20.6412 26.0472 1 2458343.8699653 648120200 10.2717392166948 19.8945967628819 0.574332833683375 1.00879546345358 29.7200719214535 37.4496942251474 0.798944796075123 1.05579177135195 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 86 648 1 0 ZTF_g 589380630015 0 2.1571 104.78 3.74199 26.1105 5.9074e-06 0.0269377 -0.0329027 9.3694e-06 865 30. 0.063601 0.044311 20.8658 26.1105 1 2458343.8806366 648120100 -48.7171352772452 16.6270067100852 -3.25928600265368 1.03033735227308 -65.1569064727047 29.0376568445577 -2.25898881365454 1.09590531540478 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 87 648 1 0 ZTF_g 589382070015 0 2.1425 105.718 3.75587 26.1044 6.0296e-06 0.0272 -0.0255188 9.53372e-06 864 30. 0.063069 0.045366 20.8142 26.1044 3 2458343.8820718 648120100 18.6349138872955 20.1065978035819 1.03096423750591 0.900675755335646 54.8079190280481 34.4666282108731 1.60088341622764 1.09646521283132 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 88 648 1 0 ZTF_g 590377960015 0 15.014 107.915 3.81115 26.0835 9.0085e-06 0.0329467 -0.0182836 1.45603e-05 841 30. 0.072605 0.055097 20.6663 26.0835 3 2458344.877963 648120100 15.2434938251622 21.2249438658149 0.798900641599032 0.963874356448431 13.162399118557 33.1619618370548 0.399585787446126 1.14127667659017 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 89 1645 9 2 ZTF_g 590378903415 0 15.1721 147.556 4.16366 26.1994 9.9465e-06 0.0316199 -0.0106935 1.63793e-05 684 30. 0.062351 0.057984 20.62 26.1994 2 2458344.8789005 1645120134 -66.8817396105029 26.1423526932571 -2.84588726493945 1.1836183613727 -23.9860205109768 38.2005920138 -0.632125484611034 1.16693678922177 0.329662726319838 19.1070000648499 0.0260000005364418 0.921999990940094 0.0640000030398369 2458314.984120 2458766.864329 0
 90 648 1 0 ZTF_r 590434740015 0 1.5289 285.528 4.57117 26.0663 3.8708e-06 0.021734 0.0891994 6.09446e-06 853 30. 0.071544 0.035411 20.697 26.0663 3 2458344.9347454 648120200 6.34428510194517 18.4256168702144 0.383014711860153 0.985352548580593 -29.9819546582816 36.1574626738884 -0.834789905479508 1.04160914004159 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 91 1645 9 2 ZTF_r 590443283415 0 1.6313 254.355 5.24893 26.2742 4.2302e-06 0.0207565 0.106066 6.74567e-06 695 30. 0.061218 0.040611 20.8224 26.2742 2 2458344.943287 1645120234 44.3003606725294 20.4675983286825 2.40766011130707 1.06846627238466 32.2154464880354 42.222481120298 0.768131538296871 1.03026751258683 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 92 1645 9 2 ZTF_r 591347853415 0 2.1469 244.751 5.18637 26.2364 4.748e-06 0.022085 0.106889 7.43559e-06 687 30. 0.056628 0.037855 20.6082 26.2364 2 2458345.8478588 1645120234 -30.4754302300968 25.2159394093307 -1.34440306597183 0.919920147826939 -31.3375147446865 48.7043494076602 -0.647756824455826 1.03624779903203 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 93 648 1 0 ZTF_r 591385230015 0 1.898 282.227 4.64775 26.0392 3.3242e-06 0.0203118 0.0838493 5.25737e-06 874 30. 0.057289 0.040312 20.6004 26.0392 3 2458345.8852315 648120200 -12.2107081989011 17.3872535500873 -0.781204374942014 1.01639799217199 26.8450455795622 33.8418593205897 0.798592306942931 1.04004259474765 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 94 648 1 0 ZTF_g 591404000015 0 2.2234 106.228 3.64069 26.0996 5.928e-06 0.0272731 -0.035475 9.44954e-06 873 30. 0.059152 0.040614 20.8502 26.0996 3 2458345.9040046 648120100 -17.9118290264249 15.9063044209313 -1.25263760777907 0.98006533697278 -15.9006525802779 27.4514188061824 -0.583129946880686 1.09117168637218 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 95 648 1 0 ZTF_g 592359890015 0 1.9358 100.33 3.76209 26.0621 6.4015e-06 0.0281138 -0.0365001 1.0129e-05 866 30. 0.070234 0.044868 20.8378 26.0621 1 2458346.8598958 648120100 -17.6823652828471 17.1499687877175 -1.14691656441353 1.00268572164082 -4.06241280319031 30.5866802247192 -0.13371092766861 1.08629261208285 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 96 648 1 0 ZTF_g 592360830015 0 2.0121 100.757 3.76705 26.0678 5.859e-06 0.0268269 -0.0345749 9.26551e-06 868 30. 0.067081 0.045724 20.8321 26.0678 3 2458346.8608333 648120100 -5.51253703918877 17.0294477089484 -0.360085603494738 0.974200929841199 32.7304320853211 30.2278924510934 1.0900817343409 1.08597842430219 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 97 648 1 0 ZTF_r 592407450015 0 1.6667 279.016 4.47294 26.0402 3.775e-06 0.0215457 0.0888394 5.90721e-06 868 30. 0.067486 0.04574 20.7025 26.0402 1 2458346.9074537 648120200 -52.151914398739 17.0923248386172 -3.39409440883271 1.02275730526597 -48.0086615116639 33.9620347793706 -1.42311857705525 1.04099218777257 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 98 648 1 0 ZTF_r 592408370015 0 1.5563 279.08 4.43867 26.041 4.5392e-06 0.0235905 0.08938 7.1015e-06 868 30. 0.078725 0.047937 20.722 26.041 3 2458346.9083796 648120200 -28.8476728030893 16.6730463959987 -1.92464495640593 0.945433579808789 -8.71682377468698 33.9321844561086 -0.258619721217251 1.03520019036005 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
